id,date,ticker,tweet,word_count_raw,clean_text,word_count_clean
100452,31/01/2020,XOM,"$XOM This stock is a dinosaur, 😆",7,xom this stock is a dinosaur,6
100453,01/02/2020,BABA,$BABA Black Swan Sunday for Hang Seng...ugh 🤒🥵🤮🤢 we live to trade another day!,14,baba black swan sunday for hang sengugh we live to trade another day,13
100454,01/02/2020,AAPL,$AAPL yeah bulls just keep buying 😂😂😂😂👍👍👍,7,aapl yeah bulls just keep buying,6
100455,01/02/2020,AAPL,$AAPL more money for shorts 💰💰closing all stores in china with immediate effect. lets give market share to competitiors in china without any struggle,24,aapl more money for shorts closing all stores in china with immediate effect lets give market share to competitiors in china without any struggle,24
100456,01/02/2020,TSLA,$TSLA just curious how many other people became millionaires from Tesla in the past few months ??????💯💯💯💯💯💯💯💯💯💯,17,tsla just curious how many other people became millionaires from tesla in the past few months,16
100457,02/02/2020,AAPL,$AAPL Selloff/ profits see you at 250.00 😮😮😮👀,8,aapl selloff profits see you at,6
100458,03/02/2020,AAPL,$AAPL Bulls really believe tomorrow will be green 😆🤣😂😭🤪🤪🤪,9,aapl bulls really believe tomorrow will be green,8
100459,03/02/2020,AAPL,$AAPL Bahahaha GAP UP they said 😂🤦🏻‍♂️🐻🍎🤑,7,aapl bahahaha gap up they said,6
100460,03/02/2020,AAPL,$AAPL Don't worry you'll still be in the trillion dollar club at 212 😂,14,aapl dont worry youll still be in the trillion dollar club at,12
100461,03/02/2020,GOOG,$GOOG Anyone following me for some bullish ER plays today? 😄,11,goog anyone following me for some bullish er plays today,10
100462,03/02/2020,TSLA,"$TSLA Elon, I love you, man. 😍😃",7,tsla elon i love you man,6
100463,03/02/2020,DIS,$DIS Y’all ready for amazon 2.0? 💪🐭📈,7,dis yall ready for amazon,5
100464,03/02/2020,TSLA,$TSLA I want that monkeys 🐵 job,7,tsla i want that monkeys job,6
100465,03/02/2020,NKE,$NKE swing long. Just do it 📈,7,nke swing long just do it,6
100466,03/02/2020,TSLA,$TSLA great close to a great day. News is close😉,10,tsla great close to a great day news is close,10
100467,03/02/2020,TSLA,$TSLA Who all is still holding from low $200s?🙋‍♂️ Sold some,11,tsla who all is still holding from low s sold some,11
100468,03/02/2020,TSLA,$TSLA How many bears are filing bankruptcy? 😂😂😂,8,tsla how many bears are filing bankruptcy,7
100469,03/02/2020,TSLA,$TSLA feels like the time NVDA ran from $94 to $250 then retraced half but it took almost a year 😂,21,tsla feels like the time nvda ran from to then retraced half but it took almost a year,18
100470,03/02/2020,TSLA,"$TSLA $850 tomorrow, on the way to $7000 😊",9,tsla tomorrow on the way to,6
100471,03/02/2020,DIS,$DIS - Who is ready for mañana’s ER 🙋🏻‍♂️ - it’s all about Baby Yoda!,15,dis who is ready for maanas er its all about baby yoda,12
100472,03/02/2020,GOOGL,$GOOGL fake earnings stock manipulation real wins on call 😂😂😂,10,googl fake earnings stock manipulation real wins on call,9
100473,03/02/2020,TSLA,"$TSLA Unbelievably Just run Time Series which forecasts $943.35 in 7days. It is higher my 15 May 900 debit call which I showed you before cheap penny options, $23,830 profits already in hands. In Musk we trust! 🚀🚀🚀🚀🚀✅🤷🏻‍♂️",38,tsla unbelievably just run time series which forecasts in days it is higher my may debit call which i showed you before cheap penny options profits already in hands in musk we trust,33
100474,03/02/2020,TSLA,$TSLA imagine being that guy that shorted at $786 at lunch time...dumb 🐻,13,tsla imagine being that guy that shorted at at lunch timedumb,11
100475,03/02/2020,TSLA,$TSLA all my price targets hit 😂,7,tsla all my price targets hit,6
100476,03/02/2020,TSLA,$TSLA 🍾🍾📈💸💸 $800’s tomorrow. Let the rally continue!!!,8,tsla s tomorrow let the rally continue,7
100477,03/02/2020,TSLA,$TSLA option put tomorrow should be good?🤔,7,tsla option put tomorrow should be good,7
100478,03/02/2020,TSLA,$TSLA SMOKE EM IF U GOT EM 😎😎,8,tsla smoke em if u got em,7
100479,04/02/2020,NFLX,$NFLX $360 breakout here 👀 could see $400 swing..✅,9,nflx breakout here could see swing,6
100480,04/02/2020,TSLA,$TSLA so who’s gonna take one for the team & short a couple g’s?😘,14,tsla so whos gonna take one for the team short a couple gs,13
100481,04/02/2020,TSLA,$TSLA One billion Chinese are about to make sure Tesla’s share price continues to rise.,15,tsla one billion chinese are about to make sure teslas share price continues to rise,15
100482,04/02/2020,TSLA,$TSLA  what a day.. I made $20k over the weekend selling a few of my autographed Kobe jerseys and now today my Tesla calls on fire. Fuego 🔥,29,tsla what a day i made k over the weekend selling a few of my autographed kobe jerseys and now today my tesla calls on fire fuego,27
100483,04/02/2020,TSLA,$TSLA My first 4 bagger 🤩🤩🤩 what a delightful surprise today 😆,12,tsla my first bagger what a delightful surprise today,9
100484,04/02/2020,TSLA,$TSLA looking for entry point since 430 still cant enter 😂😂😂,11,tsla looking for entry point since still cant enter,9
100485,04/02/2020,TSLA,$TSLA lotto call $850 end of friday ? All in yolo style 😅 what do you guys think?,18,tsla lotto call end of friday all in yolo style what do you guys think,15
100486,04/02/2020,TSLA,$TSLA hope ya' all caught the dip! 😉,8,tsla hope ya all caught the dip,7
100487,04/02/2020,TSLA,$TSLA 813.90 high in premkt so far 🙈🙈🙈🙈,8,tsla high in premkt so far,6
100488,04/02/2020,TSLA,"$TSLA 5 months ago, I told u this was the future... 💎  $210 to $830. My long term investing senses are getting better 🙌🏽",25,tsla months ago i told u this was the future to my long term investing senses are getting better,19
100489,04/02/2020,TSLA,$TSLA We at $1000 by the end of this week 🚀😜🥰🔥🥂🍺,11,tsla we at by the end of this week,9
100490,04/02/2020,TSLA,$TSLA holy moly. Every time I look it’s up another $20 😛😛🤫🤫,12,tsla holy moly every time i look its up another,10
100491,04/02/2020,TSLA,$TSLA everyone will ask you how you made your first million!!! “TESLA” 😂😂😂😂,13,tsla everyone will ask you how you made your first million tesla,12
100492,04/02/2020,TSLA,$TSLA My 800 call I got last minute yesterday are Ballzzzz deeeeep in the money!!🤪🚀🔥,15,tsla my call i got last minute yesterday are ballzzzz deeeeep in the money,14
100493,04/02/2020,TSLA,"$TSLA Very optimistic, lets see it open at $950🤣🤣🤣🍾🍾🍾🍾🍾",9,tsla very optimistic lets see it open at,8
100494,04/02/2020,TSLA,$TSLA You guys are insane!!!!! Make that money!🔥🔥🔥,8,tsla you guys are insane make that money,8
100495,04/02/2020,DIS,"$DIS so happy i loaded calls on the way down, got a 12 cent average now 😂 if they rise another 100% today I'm selling off half. Playing earnings with house money 👍",33,dis so happy i loaded calls on the way down got a cent average now if they rise another today im selling off half playing earnings with house money,29
100496,04/02/2020,TSLA,$TSLA Not in but just wanted to say congrats to longs with this brilliant gif 😂,16,tsla not in but just wanted to say congrats to longs with this brilliant gif,15
100497,04/02/2020,TSLA,"$TSLA  will see $1000 coming soon, hold strong🙋💖✔️🔥🎯",9,tsla will see coming soon hold strong,7
100498,04/02/2020,TSLA,$TSLA    Elon.     Split this puppy for the little guys 💕💕💕💕.  The need it too 💕💕💕💕💕💕,23,tsla elon split this puppy for the little guys the need it too,13
100499,04/02/2020,NFLX,"$NFLX setting up — might run today in RTH or after DIS earnings AHs. If we see 370, get out of the way 💚",24,nflx setting up might run today in rth or after dis earnings ahs if we see get out of the way,21
100500,04/02/2020,TSLA,$TSLA I got in at 771.00 cant let you people make all the money 💰😂😆,15,tsla i got in at cant let you people make all the money,13
100501,04/02/2020,DIS,$DIS ER tonight new 50yr highs coming tonight baby Yoda frozen 2 and Disney plus.. huge block bust hits this year and new streaming.. guidance going to bed threw the moon baby🚀🚀🚀 $160+,33,dis er tonight new yr highs coming tonight baby yoda frozen and disney plus huge block bust hits this year and new streaming guidance going to bed threw the moon baby,31
100502,04/02/2020,DIS,$DIS $159-160 today by Friday $170+ 🤑💰,7,dis today by friday,4
100503,04/02/2020,TSLA,$TSLA I frinking LOVE YOU ELON!!! SOLD at $870! Will be back on the dip!!! 😎🤑🤑🤑,16,tsla i frinking love you elon sold at will be back on the dip,14
100504,04/02/2020,TSLA,"$TSLA I sold my $800 calls for a measly $200 profit, which are now worth $12000 profit 😎",18,tsla i sold my calls for a measly profit which are now worth profit,14
100505,04/02/2020,TSLA,$TSLA It went up 400 dollars in some days. Now if it is down 50 bears are celebrating. 🤦‍♂️,19,tsla it went up dollars in some days now if it is down bears are celebrating,16
100506,04/02/2020,DIS,$DIS Disney produced 33% of the total US film market.  Also produced 80% (yes 80%!!!!!) of the top box office hits this year... 📈,25,dis disney produced of the total us film market also produced yes of the top box office hits this year,20
100507,04/02/2020,DIS,$DIS puts are going to get burned!! Better place those calls sooner then later 🤑,15,dis puts are going to get burned better place those calls sooner then later,14
100508,04/02/2020,AAPL,$AAPL $320 is out of the question!! 😂,8,aapl is out of the question,6
100509,04/02/2020,AMZN,$AMZN I really wouldn’t mind a decent sell off right about now. This is getting boring. 😩😴,17,amzn i really wouldnt mind a decent sell off right about now this is getting boring,16
100510,04/02/2020,PYPL,$PYPL $120 pop it like it's hot 🔥,8,pypl pop it like its hot,6
100511,04/02/2020,TSLA,$TSLA Jonas even 😍 Musk. Silly shorts just need to accept we are here to stay!🤙,16,tsla jonas even musk silly shorts just need to accept we are here to stay,15
100512,04/02/2020,TSLA,$TSLA hahahaha Fück the shorts!!! Fücking losers!!! 🤣,8,tsla hahahaha fck the shorts fcking losers,7
100513,04/02/2020,V,$V a trillion $ business in the making ..be patient buy the dips and triple your money 💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀,18,v a trillion business in the making be patient buy the dips and triple your money,16
100514,04/02/2020,TSLA,$TSLA 1000$ around the corner bears 😆,7,tsla around the corner bears,5
100515,04/02/2020,TSLA,$TSLA $1000 still in the cards for today. Don’t be surprised!!! 🚀🚀🚀,12,tsla still in the cards for today dont be surprised,10
100516,04/02/2020,TSLA,$TSLA the gambler in me came back for more 😎🤑🤑🤑😬,10,tsla the gambler in me came back for more,9
100517,04/02/2020,AMZN,$AMZN something’s cooking 🥘 . Big move coming.Back to $2000,10,amzn somethings cooking big move comingback to,7
100518,04/02/2020,TSLA,$TSLA hopefully you caught that dip with me at $232 😎. VBIV next to pot big!!,16,tsla hopefully you caught that dip with me at vbiv next to pot big,14
100519,04/02/2020,DIS,$DIS power hour is gonna be HUGE 🤗,8,dis power hour is gonna be huge,7
100520,04/02/2020,MSFT,$MSFT let's take this back over $$180 plusss 🚀🚀🚀,9,msft lets take this back over plusss,7
100521,04/02/2020,TSLA,$TSLA lets see that 1k 😎,6,tsla lets see that k,5
100522,04/02/2020,TSLA,$TSLA please drop so I can buy more👏,8,tsla please drop so i can buy more,8
100523,04/02/2020,DIS,$DIS CEO on TV pretty much confirms a beat 👍,10,dis ceo on tv pretty much confirms a beat,9
100524,04/02/2020,TSLA,$TSLA  so when should I sell? 😝,8,tsla so when should i sell,6
100525,04/02/2020,TSLA,$TSLA buying calls for 1050!!🔥💪,5,tsla buying calls for,4
100526,04/02/2020,DIS,$DIS I chickened out and took my profit. Facebook destroyed me last week and I just recovered 😂 cant have 2 bad losses in the same week. Still believe it’s bullish though,32,dis i chickened out and took my profit facebook destroyed me last week and i just recovered cant have bad losses in the same week still believe its bullish though,30
100527,04/02/2020,TSLA,$TSLA citron should have been buying at these levels lol 🤑,11,tsla citron should have been buying at these levels lol,10
100528,04/02/2020,TSLA,$TSLA Pussh 🦾🦾🦾🤞🏽🌎💧🌳 #ESG = Sustainability 👁👌🏽,7,tsla pussh esg sustainability,4
100529,04/02/2020,TSLA,$TSLA even after a dip we’re still up over 13% for the day 🔥🔥😂,14,tsla even after a dip were still up over for the day,12
100530,04/02/2020,DIS,"$DIS its gonna boom, some boiz are sleeping atm - hopefully 😂",12,dis its gonna boom some boiz are sleeping atm hopefully,10
